,date,year,moex_index,rts_index,ofz_10y_yield_pct,ruonia_pct,usd_rub,moex_trading_halted,brent_usd_bbl,urals_usd_bbl,espo_usd_bbl,urals_brent_spread_usd,espo_brent_spread_usd,ttf_gas_eur_mwh,wheat_usd_t,urea_usd_t,aluminium_usd_t,t_idx,moex_ret,rts_ret,rub_ret,brent_ret,urals_disc_chg,espo_disc_chg,ofz_chg
1782,2020-10-30,2020,2943.0,1186.3,3.74,4.39,75.25,0,42.46,42.09,39.5,0.37,2.97,24.26,223.01,250.01,1747.4,1782,-0.008121872057349044,-0.007332069985948486,0.01986375873277435,0.00970306985615288,0.19999999999999998,2.89,-1.83
1783,2020-11-02,2020,3018.0,1217.43,4.93,4.33,74.35,0,42.38,42.23,41.64,0.15,0.74,20.92,243.12,226.65,1728.92,1783,0.025164891094322073,0.025902859770264186,-0.01203223072282178,-0.0018859034349567594,-0.22,-2.2300000000000004,1.1899999999999995
1784,2020-11-03,2020,2975.0,1199.45,3.77,4.33,73.64,0,43.02,41.98,41.11,1.03,1.91,13.95,230.13,228.7,1750.52,1784,-0.01435032134806491,-0.01487896106139086,-0.009595316541286536,0.014988570999431072,0.88,1.17,-1.1599999999999997
1785,2020-11-04,2020,2975.0,1199.16,4.35,4.4,74.93,0,44.52,43.35,42.52,1.17,2.0,19.43,233.92,244.5,1745.66,1785,0.0,-0.00024180671423223998,0.017365988011341926,0.03427340256775979,0.1399999999999999,0.09000000000000008,0.5799999999999996
1786,2020-11-05,2020,2975.0,1198.27,5.1,4.29,74.79,0,43.9,42.02,42.6,1.88,1.3,20.02,230.65,254.63,1772.37,1786,0.0,-0.0007424617535320976,-0.0018701581726432437,-0.01402420632621837,0.71,-0.7,0.75
1787,2020-11-06,2020,3026.0,1218.16,4.08,4.32,73.26,0,43.68,42.12,43.13,1.56,0.55,20.69,245.45,227.96,1694.7,1787,0.016997576368572354,0.016462673624310753,-0.02066942885290768,-0.005023988644476063,-0.31999999999999984,-0.75,-1.0199999999999996
1788,2020-11-09,2020,3031.0,1218.56,5.04,4.37,74.59,0,42.22,43.89,40.57,-1.67,1.65,22.67,229.39,241.78,1784.58,1788,0.0016509827095010365,0.0003283101904134611,0.017991692616403654,-0.03399628901647489,-3.23,1.0999999999999999,0.96
1789,2020-11-10,2020,3037.0,1220.14,4.31,4.47,74.85,0,44.33,43.72,43.16,0.61,1.17,23.74,221.95,253.71,1804.45,1789,0.0019775879879464497,0.001295772519024574,0.003479660898565662,0.04876760633678767,2.28,-0.48,-0.7300000000000004
1790,2020-11-11,2020,3014.0,1210.15,5.02,4.38,74.85,0,44.54,43.46,42.68,1.08,1.86,16.68,226.74,250.75,1755.27,1790,-0.0076020858593093266,-0.008221287392246701,0.0,0.004726013072259061,0.4700000000000001,0.6900000000000002,0.71
1791,2020-11-12,2020,3063.0,1229.16,6.07,4.38,74.64,0,43.49,42.89,40.64,0.6,2.85,17.36,225.71,246.25,1828.29,1791,0.01612672764633416,0.015586690386775182,-0.0028095543265491685,-0.023856635219674516,-0.4800000000000001,0.99,1.0500000000000007
1792,2020-11-13,2020,3028.0,1214.57,4.81,4.29,75.24,0,42.98,45.55,42.75,-2.57,0.23,21.21,229.98,241.86,1704.7,1792,-0.01149249227543514,-0.011940904567550703,0.008006447893741608,-0.011796135395182539,-3.17,-2.62,-1.2600000000000007
1793,2020-11-16,2020,3071.0,1229.79,4.88,4.51,75.25,0,44.08,44.36,41.13,-0.27,2.95,22.74,223.47,259.7,1708.73,1793,0.014100905883482895,0.012453318413935932,0.0001328991961555559,0.025271273630294466,2.3,2.72,0.07000000000000028
1794,2020-11-17,2020,3068.0,1228.19,5.0,4.46,74.96,0,43.95,43.31,43.82,0.64,0.13,20.13,231.62,238.81,1719.55,1794,-0.0009773579536744847,-0.0013018822170938193,-0.003861265698819061,-0.0029535407134728686,0.91,-2.8200000000000003,0.1200000000000001
1795,2020-11-18,2020,3017.0,1207.04,6.04,4.47,74.84,0,45.21,43.4,42.33,1.81,2.89,17.16,237.66,252.07,1807.25,1795,-0.016762923328085932,-0.01737045930075176,-0.00160213652427732,0.02826567717532802,1.17,2.7600000000000002,1.04
1796,2020-11-19,2020,3160.0,1263.63,5.46,4.26,75.11,0,45.32,43.53,43.05,1.8,2.28,18.52,235.01,242.36,1786.49,1796,0.046309067421896444,0.045817449771525354,0.003601204292031035,0.0024301348532915767,-0.010000000000000009,-0.6100000000000003,-0.5800000000000001
1797,2020-11-20,2020,3111.0,1243.28,3.61,4.41,74.7,0,44.86,44.09,41.96,0.77,2.89,14.33,229.07,232.7,1710.92,1797,-0.01562780968332156,-0.01623548272915265,-0.00547361355914866,-0.010201907067743488,-1.03,0.6100000000000003,-1.85
1798,2020-11-23,2020,3112.0,1241.87,3.53,4.31,74.57,0,45.4,43.34,44.8,2.06,0.6,21.07,222.65,233.65,1742.44,1798,0.00032138840064632745,-0.0011347404794861404,-0.0017418105830682151,0.011965575955240393,1.29,-2.29,-0.08000000000000007
1799,2020-11-24,2020,3123.0,1245.72,5.18,4.44,74.54,0,45.13,44.74,44.35,0.39,0.78,20.71,232.96,250.01,1803.08,1799,0.003528471984795445,0.003095367865284082,-0.00040238750459042905,-0.005964891208392498,-1.67,0.18000000000000005,1.65
1800,2020-11-25,2020,3194.0,1273.13,5.7,4.41,75.2,0,46.23,43.53,44.73,2.7,1.5,15.88,237.65,248.77,1746.22,1800,0.022479971491879525,0.021764759324337746,0.008815336904681281,0.024081724161224116,2.31,0.72,0.5200000000000005
1801,2020-11-26,2020,3164.0,1260.72,3.73,4.43,74.78,0,46.58,43.48,45.28,3.1,1.3,22.23,234.33,242.79,1776.89,1801,-0.009436999887412867,-0.00979544900367646,-0.005600761406826749,0.007542326456060788,0.3999999999999999,-0.19999999999999996,-1.9700000000000002
1802,2020-11-27,2020,3140.0,1250.34,4.86,4.33,75.24,0,45.2,43.77,43.07,1.43,2.13,19.12,222.53,239.0,1738.76,1802,-0.007614249985245181,-0.008267472002762233,0.0061325348838625615,-0.030074177618009124,-1.6700000000000002,0.8299999999999998,1.1300000000000003
1803,2020-11-30,2020,3116.0,1238.98,5.34,4.31,76.26,0,46.95,43.09,44.29,3.85,2.66,19.19,231.92,237.98,1749.74,1803,-0.007672671911661766,-0.00912705386223589,0.013465549996587889,0.03798611881608638,2.42,0.5300000000000002,0.47999999999999954
1804,2020-12-01,2020,3127.0,1242.79,4.51,4.34,75.37,0,46.03,43.57,44.92,2.46,1.11,21.34,232.51,242.19,1778.41,1804,0.0035239504672031075,0.0030703916907439677,-0.01173923657403897,-0.019789847825121942,-1.3900000000000001,-1.55,-0.8300000000000001
1805,2020-12-02,2020,3081.0,1226.13,5.88,4.42,75.48,0,46.36,44.42,46.21,1.94,0.15,17.47,218.76,257.53,1655.82,1805,-0.01481985886117343,-0.013495984375741621,0.0014584026449711018,0.007143660642400906,-0.52,-0.9600000000000001,1.37
1806,2020-12-03,2020,3136.0,1249.35,4.62,4.37,75.16,0,47.32,43.49,46.71,3.83,0.6,18.55,240.25,246.95,1735.31,1806,0.017693882873631495,0.018760548285639445,-0.00424854595508517,0.02049602063863487,1.8900000000000001,0.44999999999999996,-1.2599999999999998
1807,2020-12-04,2020,3176.0,1266.84,5.43,4.41,75.99,0,45.47,43.18,45.26,2.29,0.22,17.71,231.96,227.81,1767.91,1807,0.012674440896727646,0.013902194740144758,0.010982578136428778,-0.039880271273266654,-1.54,-0.38,0.8099999999999996
1808,2020-12-07,2020,3177.0,1272.29,5.61,4.31,75.92,0,47.54,44.73,45.86,2.81,1.67,19.57,234.46,243.81,1751.35,1808,0.000314811902489609,0.004292815546664386,-0.0009215983800210381,0.04451869409512854,0.52,1.45,0.1800000000000006
1809,2020-12-08,2020,3178.0,1273.99,6.12,4.4,74.54,0,48.83,44.42,46.55,4.41,2.28,22.48,232.02,234.71,1686.05,1809,0.0003147128271443478,0.0013352814714711059,-0.018344260250559685,0.026773416141521178,1.6,0.6099999999999999,0.5099999999999998
1810,2020-12-09,2020,3136.0,1258.76,5.28,4.51,75.17,0,49.33,44.07,48.91,5.25,0.41,25.68,241.39,234.89,1797.49,1810,-0.013303965626361602,-0.012026598417248735,0.008416321138264848,0.010187537172077654,0.8399999999999999,-1.8699999999999999,-0.8399999999999999
1811,2020-12-10,2020,3177.0,1276.95,4.47,4.43,75.89,0,48.87,45.05,48.5,3.82,0.37,16.08,230.13,231.48,1789.31,1811,0.012989252799217255,0.014347312607685403,0.009532708226443809,-0.009368703963583247,-1.4300000000000002,-0.03999999999999998,-0.8100000000000005
1812,2020-12-11,2020,3188.0,1283.13,5.35,4.43,73.85,0,48.78,45.68,46.66,3.1,2.13,19.1,235.1,239.87,1726.73,1812,0.003456405640589466,0.0048279835039126695,-0.027248914438432692,-0.0018433184942892034,-0.7199999999999998,1.7599999999999998,0.8799999999999999
1813,2020-12-14,2020,3076.0,1242.78,5.89,4.43,74.84,0,49.92,44.42,47.44,5.5,2.48,16.76,232.39,256.0,1749.59,1813,-0.03576370928457173,-0.031951599806602005,0.013316492428500304,0.023101331273398085,2.4,0.3500000000000001,0.54
1814,2020-12-15,2020,3172.0,1283.11,4.81,4.36,73.13,0,50.37,45.42,48.18,4.95,2.19,16.8,225.13,225.11,1787.93,1814,0.03073225212920505,0.03193601279993086,-0.023113822123029593,0.008974035696386995,-0.5499999999999998,-0.29000000000000004,-1.08
1815,2020-12-16,2020,3241.0,1312.81,4.16,4.54,74.08,0,51.09,45.4,50.08,5.69,1.01,17.91,228.18,244.31,1715.52,1815,0.021519620386808214,0.022883059557972096,0.012906911055064363,0.01419302358514729,0.7400000000000002,-1.18,-0.6499999999999995
1816,2020-12-17,2020,3151.0,1277.95,3.73,4.43,73.88,0,51.3,46.32,48.34,4.99,2.96,18.81,230.22,235.73,1672.68,1816,-0.028162061384273684,-0.02691264651193137,-0.00270343500688508,0.0041019688340173666,-0.7000000000000002,1.95,-0.43000000000000016
1817,2020-12-18,2020,3069.0,1246.15,5.62,4.42,72.87,0,50.54,45.33,48.19,5.21,2.35,24.53,225.31,247.99,1729.25,1817,-0.0263680871375378,-0.025198433207036075,-0.013765123648847855,-0.014925650216675912,0.21999999999999975,-0.6099999999999999,1.8900000000000001
1818,2020-12-21,2020,3135.0,1277.96,4.8,4.46,74.23,0,53.13,46.4,52.47,6.73,0.65,25.73,217.43,252.77,1748.91,1818,0.02127739844728538,0.025206258208698706,0.018491349447264938,0.04997663850280398,1.5200000000000005,-1.7000000000000002,-0.8200000000000003
1819,2020-12-22,2020,3098.0,1264.67,3.68,4.49,73.58,0,52.92,44.17,52.79,8.76,0.14,20.14,234.98,240.33,1797.11,1819,-0.011872432090207496,-0.010453837979101266,-0.008795131452827398,-0.003960401216096976,2.0299999999999994,-0.51,-1.1199999999999997
1820,2020-12-23,2020,3143.0,1284.73,5.21,4.31,72.85,0,53.42,45.14,52.66,8.28,0.76,23.89,229.2,262.66,1801.46,1820,0.014421015820753169,0.01573736095616951,-0.009970717035415078,0.009403868435059692,-0.4800000000000004,0.62,1.5299999999999998
1821,2020-12-24,2020,3122.0,1277.67,6.29,4.42,73.49,0,54.27,46.26,53.63,8.01,0.64,18.77,232.74,238.46,1728.27,1821,-0.006703935722189414,-0.005510472888632378,0.008746809899566443,0.015786380393498778,-0.2699999999999996,-0.12,1.08
1822,2020-12-25,2020,3204.0,1313.21,3.53,4.59,73.74,0,53.79,44.81,51.95,8.98,1.84,21.24,213.94,234.53,1788.95,1822,0.025926207112872746,0.027436414953180055,0.0033960502652181646,-0.008884011790162294,0.9700000000000006,1.2000000000000002,-2.7600000000000002
1823,2020-12-28,2020,3201.0,1317.03,4.79,4.55,71.9,0,54.73,47.4,54.55,7.34,0.18,19.71,226.93,227.03,1687.52,1823,-0.0009367682183878401,0.002904679942385968,-0.02526912807899695,0.017324428870675312,-1.6400000000000006,-1.6600000000000001,1.2600000000000002
1824,2020-12-29,2020,3185.0,1312.23,6.23,4.41,71.01,0,54.64,45.9,54.17,8.74,0.47,23.57,235.24,237.45,1776.58,1824,-0.00501097196359801,-0.003651221509143987,-0.012455552532999015,-0.0016457898932920045,1.4000000000000004,0.29,1.4400000000000004
1825,2020-12-30,2020,3220.0,1328.32,6.45,4.48,72.71,0,55.52,46.15,55.19,9.36,0.33,23.05,232.66,237.47,1688.25,1825,0.010929070532188945,0.012187005846694632,0.023658214467963568,0.015977100936014565,0.6199999999999992,-0.13999999999999996,0.21999999999999975
1826,2020-12-31,2020,3153.0,1302.12,4.37,4.39,72.19,0,55.1,45.84,54.44,9.26,0.66,21.12,219.29,227.23,1688.31,1826,-0.02102697899339212,-0.019921280444557432,-0.007177394510896384,-0.007593600039680126,-0.09999999999999964,0.33,-2.08
1827,2021-01-01,2021,3178.0,1314.23,4.03,4.45,73.32,0,57.42,47.05,56.65,10.37,0.77,15.11,280.41,592.03,2468.49,1827,0.007897687551599475,0.009257237358817783,0.015531890820435379,0.04124295853404902,1.1099999999999994,0.10999999999999999,-0.33999999999999986
1828,2021-01-04,2021,3277.0,1351.68,4.68,4.39,72.51,0,54.94,48.02,54.47,6.92,0.48,20.04,297.86,585.13,2425.81,1828,0.03067630160215451,0.028097320418798866,-0.011108939588003075,-0.044150994025789814,-3.4499999999999993,-0.29000000000000004,0.6499999999999995
1829,2021-01-05,2021,3219.0,1327.0,4.54,4.39,72.96,0,56.08,48.11,53.36,7.98,2.72,17.78,295.87,541.33,2472.57,1829,-0.017857617400007797,-0.018427507865525605,0.006186862382574709,0.020537562059206316,1.0600000000000005,2.24,-0.13999999999999968
1830,2021-01-06,2021,3225.0,1328.12,4.8,4.38,72.74,0,55.46,49.35,55.42,6.11,0.04,21.53,286.96,560.69,2638.33,1830,0.0018621979310644576,0.0008436530676059206,-0.003019906207232914,-0.011117202538702742,-1.87,-2.68,0.2599999999999998
1831,2021-01-07,2021,3178.0,1307.92,5.45,4.56,72.01,0,55.01,48.41,52.35,6.59,2.65,21.62,293.54,581.99,2341.4,1831,-0.01468088213321117,-0.015326319332656269,-0.010086441298067683,-0.008147053300264773,0.47999999999999954,2.61,0.6500000000000004
1832,2021-01-08,2021,3197.0,1314.58,5.83,4.39,72.98,0,54.97,49.53,52.43,5.44,2.54,21.2,301.36,578.97,2580.71,1832,0.005960801963180273,0.005079133893355348,0.013380432747526427,-0.000727405014798066,-1.1499999999999995,-0.10999999999999988,0.3799999999999999
1833,2021-01-11,2021,3191.0,1308.77,5.37,4.52,72.38,0,55.06,47.66,52.18,7.4,2.88,17.53,277.63,618.88,2447.9,1833,-0.0018785227815971695,-0.004429458135128073,-0.008255412872705925,0.0016359178418925424,1.96,0.33999999999999986,-0.45999999999999996
1834,2021-01-12,2021,3301.0,1352.77,6.15,4.4,72.41,0,56.24,49.34,55.17,6.9,1.08,23.16,289.45,551.02,2451.79,1834,0.033891105574948455,0.03306657728600548,0.0004143932651334836,0.02120474778794801,-0.5,-1.7999999999999998,0.7800000000000002
1835,2021-01-13,2021,3181.0,1302.32,5.57,4.39,72.63,0,55.16,48.85,53.09,6.31,2.07,21.69,303.16,573.08,2437.56,1835,-0.03702984010404897,-0.03800705281113537,0.0030336482173467516,-0.019390194577308506,-0.5900000000000007,0.9899999999999998,-0.5800000000000001
1836,2021-01-14,2021,3282.0,1342.69,4.91,4.46,72.64,0,56.98,49.89,56.93,7.09,0.05,16.4,290.68,601.76,2505.17,1836,0.031257379900893056,0.03052777507062654,0.0001376746749617297,0.03246227614466157,0.7800000000000002,-2.02,-0.6600000000000001
1837,2021-01-15,2021,3275.0,1338.48,3.83,4.33,73.27,0,55.44,51.51,55.0,3.93,0.44,20.04,280.49,640.95,2448.42,1837,-0.0021351235806843505,-0.0031404226214730713,0.008635513878834544,-0.027398974188114877,-3.1599999999999997,0.39,-1.08
1838,2021-01-18,2021,3206.0,1307.19,5.67,4.49,73.35,0,53.89,50.27,51.77,3.62,2.12,19.6,285.11,588.11,2493.69,1838,-0.02129381489985427,-0.023654846611730562,0.0010912564171183803,-0.028356422936242076,-0.31000000000000005,1.6800000000000002,1.8399999999999999
1839,2021-01-19,2021,3319.0,1352.12,5.49,4.43,73.8,0,54.86,53.76,54.6,1.1,0.26,23.35,295.52,579.53,2412.97,1839,0.034639478550476,0.033793935922977525,0.006116227017435527,0.01783955356405187,-2.52,-1.86,-0.17999999999999972
1840,2021-01-20,2021,3269.0,1330.71,4.31,4.39,72.78,0,53.28,53.01,52.54,0.26,0.73,20.32,300.61,541.78,2452.48,1840,-0.01517940499576298,-0.01596109669738155,-0.013917539422412695,-0.029223459277323727,-0.8400000000000001,0.47,-1.1800000000000006
1841,2021-01-21,2021,3233.0,1314.96,4.22,4.38,73.61,0,55.44,52.49,52.58,2.96,2.86,25.11,268.67,584.1,2457.02,1841,-0.011073628998778062,-0.011906387465002943,0.011339693886601054,0.039740328649513934,2.7,2.13,-0.08999999999999986
1842,2021-01-22,2021,3305.0,1342.96,5.5,4.6,73.54,0,52.36,52.56,49.7,-0.2,2.66,18.52,281.25,547.21,2437.54,1842,0.02202597456035349,0.021069886115888004,-0.000951410197489011,-0.05715841383994835,-3.16,-0.19999999999999973,1.2800000000000002
1843,2021-01-25,2021,3274.0,1327.3,3.89,4.44,74.12,0,53.98,53.53,52.45,0.45,1.53,21.91,296.48,591.83,2450.59,1843,-0.009423994354706977,-0.011729329382001552,0.007855925544033582,0.03047066654815911,0.65,-1.1300000000000001,-1.6099999999999999
1844,2021-01-26,2021,3304.0,1338.28,5.76,4.44,74.21,0,51.12,52.93,50.59,-1.82,0.53,16.68,297.19,579.14,2542.13,1844,0.009121376709789075,0.008238403726142707,0.001213510564882725,-0.05443779752057898,-2.27,-1.0,1.8699999999999997
1845,2021-01-27,2021,3298.0,1334.57,4.0,4.51,74.22,0,51.85,53.56,50.73,-1.71,1.11,18.47,301.36,589.58,2543.72,1845,-0.0018176315213249694,-0.0027760647867287602,0.00013474365040888614,0.01417912460625681,0.1100000000000001,0.5800000000000001,-1.7599999999999998
1846,2021-01-28,2021,3288.0,1329.71,5.01,4.38,73.6,0,52.57,53.14,51.18,-0.58,1.38,21.99,293.61,571.37,2468.32,1846,-0.003036746943472224,-0.0036482692438450925,-0.008388629897620348,0.0137906801558203,1.13,0.2699999999999998,1.0099999999999998
1847,2021-01-29,2021,3281.0,1325.88,4.4,4.54,74.26,0,52.75,56.43,52.09,-3.67,0.66,21.66,292.62,591.58,2454.51,1847,-0.0021312232149703902,-0.0028844834146415366,0.008927423014103653,0.003418157524819332,-3.09,-0.7199999999999999,-0.6099999999999994
1848,2021-02-01,2021,3377.0,1361.2,5.09,4.45,74.13,0,51.74,56.27,49.11,-4.53,2.63,24.74,294.56,588.38,2686.57,1848,0.028839487424466625,0.02629027371366721,-0.0017521400803062193,-0.019332595598292812,-0.8600000000000003,1.9699999999999998,0.6899999999999995
1849,2021-02-02,2021,3364.0,1355.22,5.84,4.34,75.26,0,52.59,54.06,50.48,-1.47,2.1,23.41,283.53,606.25,2463.22,1849,-0.003856999292729313,-0.004402860868555791,0.015128476496663268,0.016294810843370033,3.0600000000000005,-0.5299999999999998,0.75
1850,2021-02-03,2021,3368.0,1355.87,4.32,4.41,74.58,0,52.36,56.1,52.13,-3.74,0.23,19.7,295.11,586.04,2437.43,1850,0.0011883542693791327,0.00047951193981354834,-0.009076410414616376,-0.004383046559553794,-2.2700000000000005,-1.87,-1.5199999999999996
1851,2021-02-04,2021,3349.0,1347.43,3.55,4.37,74.6,0,51.56,54.66,50.53,-3.1,1.03,21.18,279.83,571.54,2501.05,1851,-0.005657302568012668,-0.006244240316151561,0.0002681324590403378,-0.015396762970712796,0.6400000000000001,0.8,-0.7700000000000005
1852,2021-02-05,2021,3371.0,1355.85,3.72,4.46,73.84,0,54.18,55.04,51.9,-0.86,2.28,18.71,285.02,635.94,2478.49,1852,0.0065476424398553945,0.006229489530672261,-0.010239917015118394,0.04956565858596251,2.24,1.2499999999999998,0.17000000000000037
1853,2021-02-08,2021,3358.0,1348.12,3.83,4.39,74.37,0,52.74,55.06,52.3,-2.32,0.45,24.4,296.9,583.83,2541.68,1853,-0.003863877596574028,-0.005717534630877985,0.007152044520611689,-0.026937655731808174,-1.46,-1.8299999999999998,0.10999999999999988
1854,2021-02-09,2021,3363.0,1349.51,5.12,4.39,74.92,0,52.41,54.08,51.1,-1.67,1.3,19.52,301.95,597.25,2475.4,1854,0.0014878741027839482,0.0010305343008605305,0.00736824286067872,-0.006276768111066033,0.6499999999999999,0.8500000000000001,1.29
1855,2021-02-10,2021,3470.0,1391.71,3.78,4.48,74.76,0,52.23,54.67,50.55,-2.44,1.68,18.71,295.73,527.91,2492.19,1855,0.03132116120063522,0.03079164327411643,-0.002137894988525346,-0.00344037036586764,-0.77,0.3799999999999999,-1.3400000000000003
1856,2021-02-11,2021,3442.0,1379.69,4.78,4.46,74.79,0,53.17,54.79,51.4,-1.61,1.77,21.06,274.76,605.9,2523.98,1856,-0.008101896169421252,-0.008674370621360339,0.0004012036162137633,0.017837285068039943,0.8299999999999998,0.09000000000000008,1.0000000000000004
1857,2021-02-12,2021,3389.0,1357.62,5.52,4.56,73.84,0,53.57,53.41,52.26,0.16,1.32,16.52,291.1,595.59,2586.31,1857,-0.01551780516443202,-0.016125669543977317,-0.012783596008978826,0.007494882376621881,1.77,-0.44999999999999996,0.7399999999999993
1858,2021-02-15,2021,3369.0,1347.41,6.09,4.56,74.52,0,52.52,52.98,49.73,-0.46,2.79,26.62,296.66,606.39,2465.23,1858,-0.005918928200498996,-0.0075489354912186,0.009166955538790766,-0.019795160458273564,-0.62,1.47,0.5700000000000003
1859,2021-02-16,2021,3367.0,1345.73,4.11,4.47,74.89,0,52.73,54.39,50.02,-1.66,2.71,21.04,286.13,581.14,2429.57,1859,-0.0005938242454792686,-0.0012476144707775916,0.004952824527888033,0.003990504107783011,-1.2,-0.08000000000000007,-1.9799999999999995
1860,2021-02-17,2021,3416.0,1364.73,6.04,4.51,75.82,0,52.98,53.88,50.69,-0.9,2.29,21.61,285.64,581.08,2549.03,1860,0.014448135747386459,0.014019990126528548,0.012341739826912779,0.0047299303015453376,0.7599999999999999,-0.41999999999999993,1.9299999999999997
1861,2021-02-18,2021,3453.0,1378.6,6.42,4.36,74.01,0,51.79,55.64,50.27,-3.85,1.52,18.46,300.11,577.09,2455.68,1861,0.010773142481532716,0.010111884595728426,-0.024161890878813708,-0.022717403408123893,-2.95,-0.77,0.3799999999999999
1862,2021-02-19,2021,3459.0,1380.44,5.44,4.52,74.55,0,52.34,53.15,49.9,-0.8,2.44,16.62,283.88,562.43,2451.59,1862,0.0017361115471761224,0.0013337974605533987,0.007269822001372717,0.010563816666199877,3.05,0.9199999999999999,-0.9799999999999995
1863,2021-02-22,2021,3479.0,1385.93,5.69,4.51,74.17,0,53.23,53.74,53.07,-0.51,0.16,21.58,288.54,540.96,2466.65,1863,0.005765366214772527,0.00396910551181584,-0.00511028546228065,0.016861250082666146,0.29000000000000004,-2.28,0.25
1864,2021-02-23,2021,3493.0,1390.69,4.88,4.55,75.54,0,52.59,52.02,50.18,0.57,2.41,22.82,283.88,617.05,2382.6,1864,0.0040160696548898756,0.003428632411364596,0.018302561535843864,-0.012096159583412813,1.08,2.25,-0.8100000000000005
1865,2021-02-24,2021,3441.0,1369.61,3.72,4.45,76.1,0,52.76,51.8,52.59,0.97,0.18,20.61,295.04,612.21,2532.74,1865,-0.014998839009351173,-0.01527399907259408,0.007385947583329333,0.003227340247860866,0.4,-2.23,-1.1599999999999997
1866,2021-02-25,2021,3554.0,1413.78,6.21,4.45,75.64,0,53.75,51.5,51.74,2.25,2.01,16.15,305.66,605.34,2536.21,1866,0.0323116029171171,0.03174094060164556,-0.006063021077383546,0.018590339158658153,1.28,1.8299999999999998,2.4899999999999998
1867,2021-02-26,2021,3489.0,1386.79,6.43,4.45,75.82,0,55.09,52.79,53.49,2.3,1.6,16.98,290.59,541.29,2447.39,1867,-0.018458567527822822,-0.019275244424577842,0.00237686629793199,0.024624544476852694,0.04999999999999982,-0.4099999999999997,0.21999999999999975
1868,2021-03-01,2021,3527.0,1399.97,4.39,4.59,74.97,0,52.93,53.29,51.86,-0.36,1.07,18.54,291.29,585.6,2381.7,1868,0.010832489049278138,0.009459083862567219,-0.011274076573218217,-0.03999792561472848,-2.6599999999999997,-0.53,-2.04
